Asian Institute Of Medical Sciences,"P/72, Milap Nasar Residential Zone, Midc , Dombivilli (E)",Maharashtra,Mumbai,421203,8657460592,INFO@AIMSHOSPITAL.CO.IN
Asian Institute Of Medical Sciences,Badkal Flyover Road Sector-21a,Haryana,BALLABHGARH,121001,9650099056,TPA@AIMSINDIA.COM
Asian Institute Of Nephrology & Urology ,"10/21, Tirumurthy Nagar, Nungambakkam, Chennai, 600034",Tamil Nadu,Chennai,600034,9988598598,INSURANCE.CHENNAI@AINUINDIA.COM
Asian Institute Of Nephrology & Urology (Ainu) Hitech Unit,#1-92/1/24/A OPP BUTTA CONVENTION KPHB MAIN ROAD HITEC CITY,Telangana,Secunderabad,500084,9985117832,BILLING.HITEC@AINUINDIA.COM
Asian Institute Of Nephrology And Urology,"6-3-562/A, Erramanzil Colony",Telangana,Hyderabad,500082,7093800137,BILLING@AINUINDIA.COM
Asian Institute Of Nephrology And Urology,"47-11-12,1St Lane Dwarakanagar",Andhra Pradesh,Visakhapatnam,530016,8106768800,BILLING.VIZAG@AINUINDIA.COM
Asian Institute Of Nephrology And Urology,"16-11-741/C/1/15 Indira Nagar Dilsukhnagar, Hyderabad,500036",Telangana,Secunderabad,500036,9010543131,BILLING.DSNR@AINUINDIA.COM
Asian Institute Of Oncology P Ltd,"K.J. Somajya Hospital Campus, Off Eastern Express Highway, Everard Nagar, Sion",Maharashtra,Mumbai,400022,022-67916725,tpa@asianoncology.com
Asian Kidney Hospital & Medical Centre,"213, West High Court Road, Shankar Nagar Square, Dharampeth, Nagpur.",Maharashtra,Nagpur,440010,9975015673,TPAAKHMC213@GMAIL.COM
Asian Noble Hospital Pvt Ltd,"Premdan Chowk, Manmad Road, Savedi",Maharashtra,Ahmednagar,414003,9822287004,noble.hospital@yahoo.co.in
Asian Spine Hospital,"564-A-50-III, ROAD NUMBER-92,JUBILEE HILLS-HYDERABAD, TELANGANA-500096",Telangana,Secunderabad,500096,9154363942,INSURANCEASIANSPINE@GMAIL.COM
Asian Vascular Hospitals,"8-2-677/B, Road No 12, Banjara Hills, Hyderabad",Telangana,Khairatabad,500034,0,BILLING@ASIANVASCULARHOSPITALS.COM  
Asian Vivekanand Super Speciality Hospital( Unit Of Blue Saphhire Healthcare Pvt Ltd ),"KANTH ROAD, MORADABAD",Uttar Pradesh,Moradabad,244001,7455024973,tpa-mbd@aimsindia.com
Asiaz Hospital,"Plot No 140, Sec 15 Part 2, Gurgaon Gurgaon, Haryana",Haryana,Gurgaon,122001,4005111,asiazhospitalsector15@gmail.com
Asil Hospitals,"10-33, Pothireddy pally, Sanga Reddy",Telangana,Sanga reddy,502001,9603013571,ASILHOSPITAL.INC@GMAIL.COM
Asirvathma Speciality Hospital,"22, RAJAJI STREET, GANDHI NAGAR, MADURAI, NEAR BY ANNAPOORNA HOTEL",Tamil Nadu,Madurai,625020,4524390075,ASIRVATHAMHOSPITAL@GMAIL.COM
Asmii Save The Sight Foundation,"391(375), M.B.Road, Tantkol, Birati, Kolkata",West Bengal,Kolkata,700049,9804338133,ASMII.COMET@GMAIL.COM
Asopa Hospital,"93-B, Tagore Nagar, Near Dcm, Ajmer Road",Rajasthan,Jaipur,302024,0141 - 2246161,asopahospital@gmail.com
Aspn Eye Hospital,"C- 524, LIC ROAD, AZAD NAGAR, BHILWARA",Rajasthan,bhilwara,311001,9610842010,ASPNEYEHOSPITAL@GMAIL.COM
Asram Hospital(Alluri Sitaram Raju Academy Of Medical Sciences And Hospital ),"Nh- 5, Malkapuram, Eluru, West Godavari Dist, Eluru",Andhra Pradesh,West Godavari,534004,9966222203,asrambilling@gmail.com
Assisi Atonment Hospital,"Perumpuzha, Kundara, Kollam",Kerala,Kollam,691504,0474 2527316/2522312,aahkollam@gmail.com
Assumption Hospital,"Sulthan Bathery P O, Sulthan Bathery",Kerala,Wayanad,673592,9544157462,assumptionhospitalsby@yahoo.co.in
Assure Multispeciality Hospital,"# 33-25-35/C, SURYARAOPET, PUSPHA HOTEL ROAD, VIJAYAWADA, KRISHNA-520002,A.P.",Andhra Pradesh,Vijayawada,520002,9849988273,ASSUREHOSPITALVIJAYAWADA@GMAIL.COM
Assured Care Plus Hospital,"5Th Floor, Star Plus Complex, M.G Road, Near Muktidham, Nashik 422101",Maharashtra,Nashik,422101,0253 2468786,ACPHMEDICLAIM@GMAIL.COM
Asten Specialty Orthopaedic Hospital,"NH 66, PO PANTHEERANKAVU, CALICUT 673019",Kerala,Calicut,673019,2435851/252,fom@astenortho.com
Aster Aadhar Hospital,"R S No.628, Near K M T Work Shop, Shastri Nagar, Kolhapur",Maharashtra,Kolhapur,416012,9225256009,ASTER.TPA@ASTERAADHAR.COM
Aster Cmi Hospital,"No. 43/2, Bellary Road, Nh 7, Sahakarnagar",Karnataka,bengaluru,560092,9986893562,ASTERBLR.INSURANCE@ASTERHOSPITAL.COM
Aster Dm Health Care Pvt Ltd,"1x/475l, Aster Medicity Kuttishib Road, Nagar Kothad Bridge S. Chittoor P.O",Kerala,Paravur,682027,4846699999,INSURANCE.ASTERMEDCITY@ASTERHOSPITAL.IN
Aster G Madegowda Hospital( A unit of Aster DM Health care Ltd),"#1889,Bharathi Education Complex, MaddurMalavalli Main Road, Bharathinagar K.M.Doddi",Karnataka,Mandya,571422,9606027830,BILLING.GMH@ASTERHOSPITAL.COM
"Aster Hospital (Mother & Child, A Unit Of Aster Dm Healthcare Limited To Aster Hospital )",PLOT NO. 20 SURVEY NO. 76 SADARAMANAGALA INDUSTRIAL AREA OF ITPL MAINROAD KADUGODI,Karnataka,bengaluru,560067,9986893562,IPBILL.WHITEFIELD@ASTERHOSPITAL.IN
Aster Hospital whitefield.,"NO.3 & 4, SADARAMANGALA INDUSTRIAL AREA, OPP. ITPL MAIN GATE, WHITEFIELD, BANGALORE-560066",Karnataka,Bengaluru,560066,9986893562,RCM.WHITEFIELD@ASTERHOSPITAL.IN
"Aster Mother Hospital, Areekode","Ugrapuram, Areekode-Vazhakad Road",Kerala,Malapuram,673639,"2488000, 3531000",INSURANCEDESK.AMH@ASTERHOSPITAL.IN
Aster Narayanadri Hospital(A Unit Of Aster Dm Healthcare Limited),"73/1A, Beside Vartha Press, Renigunta Road, Tirupati",Andhra Pradesh,Tirupati,517506,2233449,MEDABALIMI.KUMAR@ASTERDMHEALTHCARE.COM
Aster Prime Hospital,"Plot No - 04, Ameerpet, Mythri Vihar, Behind Mythrivanam",Telangana,Hyderabad,500038,9177345443,BILLING.PRIME@ASTERHOSPITAL.COM
Aster Rv Hospital( A Unit Of Aster Dm Health Care Ltd),"CA 37, 24TH MAIN",Karnataka,bengaluru,560078,7829027210,INSURANCE.ASTERRV@ASTERHOSPITAL.IN
Astha Children Hospital,"B-12, NEW NARAYANNAGAR SOCIETY, NR.RANESHWAR MAHADEV TEMPLE, VASNA-GOTRI ROAD,",Gujarat,Vadodara,390007,2254114,asthachildrenhospital.baroda@gmail.com
Astha Critical Care & Multispeciality Hospital,"2984/4 Near Sai Petrol Pump, Mouza Delanwadi, Nagbid Road Tal-Bramhapuri Dist-Chandrapur-441206 Maharashtra",Maharashtra,Chandrapur,441206,7720040963,ASTHACRITICAREHOSPITAL@GMAIL.COM
Astha Eye Care,"Rabindra Pally,Suri,Birbhum",West Bengal,Suri,731101,9733332442,eyecareastha@gmail.com
Astha Hospital,"R-11, Sec 12 , Vakeel Colony , Pratap Vihar, Ghaziabad, Uttar Pradesh",Uttar Pradesh,Ghaziabad,201009,9990751203,asthahospitalgzb@gmail.com
Astha Hospital,"Nh-05 , Block I , Alpha 2, Greater Noida, Gautam Budh Nagar",Uttar Pradesh,Noida,201306,0120 - 4291444 / 4291555 / 41291777,ASTHAHOSPITAL.G.NOIDA@GMAIL.COM
Astha Hospital & Dental Care,"441-442,ROYAL ARCADE",,,395006,9978002100,asavaliya84s@gmail.com
astha multispeciality hospital,"Word no -14, Tirol Rd, Nabapally, Arambag, West Bengal 712601",West Bengal,Hooghly,712601,9609796871,CASHLESS.ASTHAMULTISPECIALITY@GMAIL.COM
Astha Nursing Home,"10 Narsinh niwas,",Maharashtra,Mumbai,400058,8655174314,aasthahospitalandheriw@gmail.com
Astha Nursing Home,"Budharaja Road, Ainthapali",Odisha,Sambalpur,768004,9437067696,ASTHANURSINGHOME.SBP@GMAIL.COM
Astha Nursing Home Pvt.Ltd.,"Hanuman Charai,City-Asansol,Paschim Bardwan",West Bengal,Asansol,713324,2523690,tpa.asthahospitalbarakar@gmail.com
Astha Orthopaedic And Spine Hospital,"# 101, Sweni Complex, Opp. Ronak Park Society",Gujarat,Ahmedabad,380009,9825243947,ASTHAORTHOPEDIC@GMAIL.COM
Astha Orthopaedic Hospital,Vasupujya Complex Opp. Lic Building,Gujarat,Ahmedabad,380007,079 - 26645545,ASTHAORTHOHOSPITAL@YAHOO.CO.IN
Astra Ortho And Spine Centre,"NO 9 RADHA MOHAN STREET, SANKARA AVENUE, VELACHERY BYEPASS ROAD",Tamil Nadu,Chennai,600042,42172121,ASTRAHOSPITAL@GMAIL.COM
Astra Super Speciality Hospital,21/7 VASANTHPURA MAIN ROAD,Karnataka,Bengaluru,560062,8867988074,insurancedesk.astra@gmail.com
ASUTOSH Multispeciality Hospital (Earlier name:  Advance Surat Traumatology And Orthopaedic Surgery ,"Beside Khestrapal Temple, Rajeshri Hall Road, Kailashnagar, Majura Gate",Gujarat,Surat,395002,2612509300,asutoshhospitaloct08@gmail.com
Asvins Specialty Hospitals,"D. No: 6-3-903/A&B, Raj Bhavan Raod",Telangana,Hyderabad,500082,23323344,ADMINISTRATION@ASVINSHOSPITALS.COM
Aswani Nursing Home,"Opp:Leela Mahal Theatre,",Andhra Pradesh,Guntur,522001,2229440,ASWANINURSINGHOME.GUNTUR@GMAIL.COM
Aswini Hospitals Pvt Ltd,Karunakaran Nambiar Road,Kerala,Thrissur,680020,3563217716,INSURANCE@ASWINIHOSPITAL.ORG
Aswini speciality hospital ,"MAIN ROAD OTTAPALAM,OTTPALAM,PALAKKAD",Kerala,Palakkad,679101,8547298419,ASWININEWH@YAHOO.IN
Aswinihospitalas,"15-1-17,Beside Manipuram Fly Over,Near Rtc Busstand,Guntur,",Andhra Pradesh,Guntur,522001,2.2270002228e+013,ASWINIHOSGNT@GMAIL.COM
Athaayu Multispeciality Hospital,"Plot No.1, Sanmati Housing Society, Behind Rakshak Mart",Maharashtra,Nagpur,440015,2959995,CONTACTATHAAYUTPA@GMAIL.COM
Athaayu Multispeciality Hospitals Ltd. ,R. S. No. 44/1 Adjacent to NH No. 4,Maharashtra,Kolhapur,416004,9021065344,mediclaim@athaayuhospital.com
Athani Hospital,Chartable Trust Nattukal Athicode Road Post Near Kozhinjampara Chittur Taluk,Kerala,Palakkad,678554,9746498340,ATHANIHOSPITAL@GMAIL.COM
Atharva Eye Care &Laser Centere,"1st floor, New Ganga Jamuna Building, Agra Road",Maharashtra,Thane,421301,9967770021,ATHARVAEYECARETPA@GMAIL.COM
Atharva Hospital,"Survey No. 1795,Karan Jawane Road,Near ST Stand, Ranjhangaon",Maharashtra,Ranjangaon,412209,818099999,ATHARVAHOSPITAL2009@GMAIL.COM
Atharva Hospital And Research Centre,"Saiprasad Building, Near Cinemax Theatre",Maharashtra,Mumbai,400022,9136096640,atharvahospital02@gmail.com
Atharva Hospitals Multispeciality Women And Children,"# 7-1-288, Opp Hanamkonda Bus Stand, Hanamkonda - 506001",Telangana,Hanamkonda,506001,9032300586,INSURANCE.ATHARVAHOSPITAL@GMAIL.COM
Atharva Ortho Care,"NH-66 KAMBLA, OPP HARSHA ELECTRONICS,SURATHKAL",Karnataka,Surathkal,575014,9662736640,aocsurathkal@gmail.com
Athena Hospital,"Falnir Road,  Mangalore",Karnataka,Mangalore,575001,9980128173,athenahosp@gmail.com
Athreya Hospital,"Opp KSRTC Bus Stand, Gonikoppal Road, Virajpet",Karnataka,Virajpet,571218,08274 - 257483,athreyah@yahoo.co.in
Athreya Hospital,"6/2 B, Chandapura, Opp. Suryanagara Phase 1",Karnataka,Bangalore Rural,560081,9379262263,thirumalesh@athreyahospital.in
Atindra Medicare & Dialysis Centre,"66B, Canal South Road, Metropolitan,Kolkata - 700105",West Bengal,Kolkata,700105,40295872,ATINDRAMEDICARE@GMAIL.COM
Atlanta Mediworld,"Plot No-Nh-01 Sectore-14, Atal Chowk, Vasundhara",Uttar Pradesh,Ghaziabad,201010,8527123123,ASHWANISINGH517@GMAIL.COM
Atlantis Hospital (A Unit Of Atlantis Health Care),"5, City Enclave, G.T. Road, Putlighar, Amritsar",Punjab,Amritsar,143001,8568930224,ATLANTISHOSPITALAMRITSAR@GMAIL.COM
Atlantis Multispeciality Hospital.,"A-101-104, Bayview, Rathodi Village, Marve Road, Malad (W).",Maharashtra,Mumbai,400095,28887201/03,tpa.atlantishospital@gmail.com
Atlas Health Point Private Limited,"282 Purba Baidya Para , Sonarpur",West Bengal,South 24 Parganas,700150,8902368288,ATLASHEALTH.MEDICLAIM@GMAIL.COM
Atlas Hospital,"No. 34/1 First Cross, V.N Nagar Karur Bye Pass Road",Tamil Nadu,Trichy,620002,9443389894,insurance@atlashospitals.com
Atlas Hospital,"1648, SEC 2 , IN FRONT OF TAGORE SCHOOL, PALWAL, HARYANA",Haryana,Palwal,121102,253333,ATLASHOSPITAL1648@GMAIL.COM
Atmabodh Wellness ,"Gate No-242, Donaje Tal Haveli Near Sinhagad Fort ",Maharashtra,Pune,411025,9373833082,INSURANCE@ATMABODHWELLNESS.COM
Atman Uro - Gynaec Hospital,"Swc Hub, Third Floor, Near Essar Petrol Pump, Vasna-Bhayli Main Road",Gujarat,Vadodara,391410,8849683066,ATMANUROGYNAEC@GMAIL.COM
Atmiya hospital,Suresh nagar opposite kuda nfcl road kakinada,Andhra Pradesh,East Godavari,533005,9394034040,atmiyahospitalkkd@gmail.com
Atole Accident Hospital ,"103, FIRST FLOOR, SHARADCHANDRA PAWAR, UDYAG BHAVAN, NEAR S.T. STAND, INDAPUR CHOWK, BARAMATI, DIST. PUNE.",Maharashtra,Baramati,413102,9225501644,ATOLEACCIDENTHOSPITAL@GMAIL.COM
Atreum Hospitals Private Limited,"916, 80FEET ROAD IDEAL HOMES TOWNSHIP",Karnataka,Bengaluru,560098,9686787862,atreumhospitals@gmail.com
Atreya Hospital ( Aunit Of Dmri),East Fort Guruvayur Road Near Pipeline Jn. Thrissur,Kerala,Thrissur,680005,6627766,insurance.dmri@gmail.com
Attharv Accident Hospital,"Ekvira Society, Near Petrol Pump, Chakan-Mubbai Highway, Talegaon Dabhade",Maharashtra,Pune,410507,2114320637,attharva.hospital@gmail.com
Attukal Devi Institute Of Medical Sciences Ltd,"Tc 22/935, Pb # 5711, Attukal , Manacaud P O",Kerala,Thiruvananthapuram,683562,9495392575,ATTUKALDEVI@GMAIL.COM
Atul Hospital,"Doctor Colony,",Uttarakhand,UDHAM SINGH NAGAR,263153,9917225100,ATULAGAR_22@YAHOO.COM
Atul Lok Hospital,"139/2447, Group Vii, Tagore Nagar, Opp. Ambedkar Hospital",Maharashtra,Mumbai,400078,25741966,TPA.ATULLOKHOSPITAL@GMAIL.COM
Atul Nursing Home,"1/58, Delhi Gate Agra, 282002, Uttarpradesh",Uttar Pradesh,Agra,282002,9662736464,ATULNURSINGHOME@YMAIL.COM
Aum Eye Hospital,"Jolly Bunglow Complex, Summair Club Road",Gujarat,Jamnagar,361005,0288 2565489- 9824087870,aum_ih@yahoo.com
Aum Superspeciality Hospital,Netra Mandir Madona Colony,Maharashtra,Mumbai,400092,8000822230,HOSPITALAUM03@GMAIL.COM
Aura Multispeciality Hospital,"S.No 33, Phale Nagar Datta Nagar Road, Near Reliance Fresh Mall, Ambegaon (Bk) Pune 411046",Maharashtra,Pune,411046,9022219098,AURAHOSPITAL.INSURANCE@GMAIL.COM
Aurangabad Institute Of Medical Sciences,"Plot No:20,,N-11 Cidco,Jalgaon Road,Aurangabad",Maharashtra,Aurangabad,431008,9370590973,VRNJAISWAL@YAHOO.COM
Aurelia Diagnostic Private Limited,"261, CHITTARANJAN AVENUE, KOLAKATA",West Bengal,Kolkata,700006,7044685186,INFO.AURELIADIAGNOSTIC@GMAIL.COM
Aureus Institute Of Medical Sciences,"16, Wanjari nagar, Opp. Rajabaksha Hanuman Mandir,",Maharashtra,Nagpur,440003,8329426562,TPAAUREUS@GMAIL.COM
Auricle E.N.T. Hospital,"Shop No 309, 3Rd Floor, The Pacific Building, Sector 13, Plot 229",Maharashtra,Mumbai,410210,8779066946,AURICLEENTHOSPITALTPA@GMAIL.COM
Auro Critical Care Hospital ,"DESHPANDE LAYOUT VAISHANVI DEVI CHOWK, CA ROAD, NAGPUR- 440008",Maharashtra,Nagpur,440008,9373598829,AUROHOSPITAL500@GMAIL.COM
Aurobindo Netralaya,"4a, Rajendra Deb Road",West Bengal,Kolkata,700007,9051055136,ANETRALAYA@YAHOO.CO.IN
Autar Hospital Diabetic And Trauma Centre,BETWEEN PETROL PUMP AND DIOMOND PALACE TALKATOR RAOD,Uttar Pradesh,Lucknow,226017,8931862021,AUTARHOSPITALTPA@GMAIL.COM
Av Daddenavar Hospital,Sector no-22 near taluk office Navanagar,Karnataka,Bagalkot,587103,297188,avdaddenavarhospital@gmail.com
Avadh Hospital,"9-D, Singar Nagar, Kanpur Road, Lko",Uttar Pradesh,Lucknow,226005,9935599966,avadhhospital@gmail.com
Avadhoot Hospital And Iccu,"Plot No.29, Sec-19, Navi Mumbai, Airoli",Maharashtra,Thane,400708,9820328789,bhagwatjmane@gmail.com
Avalon Hospital,"Paribahan Nagar,Matigara,",West Bengal,Siliguri,734010,2571525,AVALONHOSPITAL19@GMAIL.COM
Avani Childrens Hospital,"H.NO. 12-508, ISLAMPURA, MANCHERIAL, TELANGANA STATE - 504208",Telangana,Mancherial,504208,9989216230,AVANICHILDRENHOSPITAL01@GMAIL.COM
Avani Eye Hospital,"H.No. 11-13-123/1, Plot No. 14, Behind Sai Baba Temple,",Telangana,Hyderabad,500035,7416094932 / 9247424932,creditcellavanieyehospital@gmail.com
Avani Hospital (Cashless Only For Jsvy Scheme),"Subhadranagar, Station Road, Patan, Gujarat-384265",Gujarat,Patan,384265,220522,AVANIHOSPITALPATAN@GMAIL.COM
Avantbkg Hospital,Sy number 6/2 a3 ring road near bogadi circle,Karnataka,Mysuru,570026,7618741544,AVANTBKGHOSPITALS.INSURANCE@GMAIL.COM
Avanti Hospital,Nana Kheda,Madhya Pradesh,Ujjain,456010,2534000,avantihospital.tpa@gmail.com
Avanti Institute Of Cardiology Pvt Ltd               ,"5, Abhyankar Road, Dhantoli, Nagpur - 440012",Maharashtra,Dhantoli,440012,9922928016,AVANTI.INSTITUTE@GMAIL.COM
Avantika Hospital,"137, Niti Khand Ii, Near Swarn Jayanti Park, Indirapuram, Ghaziabad",Uttar Pradesh,Ghaziabad,201010,9871081696,hospitalavantika@gmail.com
Avantika Multi Speciality Hospital,"A-3/8, SECTOR-3 ROHINI",Delhi,NORTH WEST,110085,9810037376,avantikamulti@gmail.com
Avasa Hospital,"1-1-48/B,Laxminagar Colony",Telangana,Hyderabad,500089,8413402888,AVASAHOSPITALTPA111@GMAIL.COM
Avasthi Bone And Joint Clinic And Hospital,"135, Green Park , Opp Prince Hostel , Civil Lines",Punjab,Ludhiana,141001,0161-2449023,INFO@AVASTHIHOSPITAL.COM
Avee hospital,Sector 6 vaishali ,Uttar Pradesh,Ghaziabad,201010,7838722889,TPA@AVEEHOSPITAL.COM
Aveksha Hospital,"#122, Varadarajaswamy Layout, Singapura Main Road, Near M.S Palya",Karnataka,bengaluru,560097,9900072001,billing@avekshahospital.com
Avideep Mother & Child Hospital, Railway station road near BSNL office,Andhra Pradesh,West Godavari,534101,9440789453,avideepmotherandchildhospital@gmail.com
Avinash Hospital,STATION ROAD,Maharashtra,Jaysingpur,416101,226777,avinashhospital.jaysingpur@gmail.com
Avinash Hospital Pvt Ltd,"165, Thiruvin Nagar, 200Ft Radial Road",Tamil Nadu,CHENGALPATTU,600129,9840066300,AVINASHHOSPITALS@YAHOO.COM
Avinash Institute Of Craniofacial & Reconstructive Surgery,"320, Canal Street, Sreebhumi",West Bengal,Kolkata,700048,9831042679,DOC135798@YAHOO.CO.IN
Avinash Shah Memorial Axon Hospital A Unit Of Rudramuni Healthcare & Research Centre,No. 2/910/66/58 Jayanagar Sedam Road,Karnataka,KALABURAGI,585105,7625062233,AXONHOSPITALINSURANCE77@GMAIL.COM
Avis Hospitals India Limited,"PLOT NO 99, ROAD NO 1 ,NEAR CHIRANJEEVI BLOOD BANK, JUBILEE HILLS",Telangana,Secunderabad,500033,9666605643,avishospitals@gmail.com
Avise Hospital ,"209-P, Sector-38, Gurugram",Haryana,GURUGRAM,122008,9999999999,AVISEHOSPITAL@GMAIL.COM
Avitis Hospital,"OPP JAPAMALARANI CHURCH, THRISSUR POLLACHI MAIN ROAD, NEMMARA, PALACKAD-678508",Kerala,Palakkad,678508,4923225404,insurance.desk@avitishospital.com
Avm Hospital,"5/112, KATTUR, NATTAMANGALAM (Po),TRICHY-BANGALORE BYEPASS ROAD, SALEM",Tamil Nadu,Salem,636010,4272270500,AVMHOSPITALSALEM@GMAIL.COM
Avni Womens Hospital,"Ganga Enclave,  Petbashirabad, Nh44, Kompally-Suchitra Service Road,  Hyderabad",Telangana,Hyderabad,500100,9856463333,AVNIWOMENSHOSPITAL.INSURANCE@GMAIL.COM
Avp Healthcare Llp,"2, Sindhu Nagar, Bhanwar Kuan Main Road, ",Madhya Pradesh,Indore,452001,4902959,tpa.avphealthcare21@gmail.com
Avr Hospital,"34/A, Karaikal Main Road,Thirunageshwaram(Po)",Tamil Nadu,Kumbakonam,612204,2412455,AVRHOSPITAL24HRS@GMAIL.COM
Avron Hospital,"4, Shantiniketan park, beside anjali emporium, naranpura",Gujarat,Ahmedabad,380013,0,INFO@AVRONHOSPITALS.COM
Avs Wellness Hospitals ,7 1 27/2 And 7 1 27/c to 12 pillar number 1427 opposite lal bungalow ameerpet ,Telangana,Secunderabad,500016,9100020100,INSURANCE@WELLNESSHOSPITALS.CO.IN
Avss Hospitals,"32-A, Kuruvikkaran Salai, Madurai",Tamil Nadu,Madurai,625009,9662736516,AVSSHOSPITALS@GMAIL.COM
Aware Global Hospital,08-16-01 Sowbhagya Nagar Sagar Road Lingoji Guda Saroor Nagar,Telangana,Hyderabad,500035,9390430472,AGH.CREDITCELL@GLOBALHOSPITALSINDIA.COM
Axis Eye Clinic,"KUMAR MILLENIUM, SHIVTIRTH NAGAR, PAUD ROAD,",Maharashtra,Pune,411038,9158464000,AXISEYECLINIC@GMAIL.COM
Axis Multispeciality Hospital,"Sai-Dwar,Near Laxmi Ind.Estate,S.A.B.TV Lane,Lokhandwala,Andheri (W)",Maharashtra,Mumbai,400053,7498055692 / 02249620336 / 022-35674275,axis.tpa@gmail.com
Axon Hospital,"5TH FLOOR, A WING, PRANIK CHAMBER, SAKINAKA JUNCTION, ANDHERI E, Mumbai",Maharashtra,Mumbai,400072,7777877773,tpa.axonhospital@gmail.com
Axon Multi & Superspeciality Hospital,"NEAR SBI BANK, BESIDE NEW HIGH SCHOOL MAIN, AMRAVATI",Maharashtra,Amravati,444601,2650404,AXON.TPA@GMAIL.COM
Axon Specialty Hospital,"No 321, 6th Main Hal 2nd Stage Indira Nagar",Karnataka,Bengaluru,560038,9902261072,AXONHOSPITALINSURANCE321@GMAIL.COM
Ayaan Eye Hospital,"D. No:9-61-11 B.R.P Road Vijayawada Andhra Pradhesh, 520001",Andhra Pradesh,Krishna,520001,8121310131,AYAANEYEHOSPITALCASHLESS@GMAIL.COM
Ayar Surgical Hospital,"Plot 21, Ward 6/C, Near Om Cineplex, Gandhidham - 370201",Gujarat,Gandhidham,370201,9428849833,AYARMULTISPECIALITYHOSPITAL@GMAIL.COM
Aykai Hospital,Institute No.-1 Sec-39-A LDH-CHD national Highway,Punjab,Ludhiana,141008,0,CORPORATE@AYKAIHOSPITAL.COM
Ayukarma Ayurveda (A Unit Of Krm Ayurveda Pvt. Ldt.),"108, Killa No 46/11/12/1/3, Village Silokhara, Sector 41",Haryana,Gurgaon,122001,9870122424,BDE@KRMAYURVEDA.COM
Ayur Hospital,SHANESHWAR COMPLEX ,Maharashtra,Thane,421306,9769236974,VP.AYURHOSPITALS@GMAIL.COM
Ayursundra Superspecialty Hospital,Bhabananda Boro Path Ahomgaon Garchuk,Assam,Guwahati,781035,7002354607,cashless@ayursundra.in
Ayurvaid Hospitals ,"#230, Amarjyothi Layout, Off Intermediate Ring Road, Domlur Extension, Domlur",Karnataka,bengaluru,560071,7022011301,domlur@ayurvaid.com
Ayurved Multispeciality Hospital,"Savad Road, Bapgaon, Post - Lonand, Tal Bhiwandi, Dist Thane",Maharashtra,Thane,421302,7400152883,AYURVEDHOSPITAL19@GMAIL.COM
Ayush Eye Hospital,99 N Model Town Jindal Hospital Road,Haryana,Hisar,125001,8685934359,AEHHSR2020@GMAIL.COM
Ayush Hospital,"Shop No 5,6,8, 1St Floor, Shreenath Nagar Building",Maharashtra,Nallasopara,401203,9028203399,mediclaimayush.hospital@gmail.com
Ayush Hospital & Thombare Netralaya,"Pushkar Apartment,Near Rajguru Medical,Momin Ali, Rajgurunagar,Tal Khed Dist Pune",Maharashtra,Pune,410505,9011070814,HOSPITALTHOMBARE@GMAIL.COM
Ayush I C U And Multi Speciality Hospitalq,5TH FLOOR AYUSH DOCTOR HOUSE STATION LANE DARWAJA ROAD,Gujarat,Surat,395003,2492821,ayushicu@gmail.com
Ayush Multispeciality Hospital,"HARSH-VIRAJ BUILDING ,NEAR SEVA VIKAS BANK ,PIMPRI",Maharashtra,Pune,411018,7276194794,AYUSH.HOSPITAL75@GMAIL.COM
Ayush Nursing Home,"Row House 5 , Guarav Garden",Maharashtra,Mumbai,400067,9662736683,AYUSHNURSINGKANDIVALI@GMAIL.COM
Ayushman Citycare Hospital,"House No 10, 9/2, Ward No 07,",Madhya Pradesh,Sehore,466115,299007,AYUSHMANCCHOSPITAL327@GMAIL.COM
Ayushman Eye Hospital,Wrad No-10,Madhya Pradesh,Dhamnod,454552,8889998311,AYUSHMANEYEHOSPITAL@GMAIL.COM
Ayushman Hospital,Narsingarh Road,Madhya Pradesh,Rajgarh,465667,8839815339,AYUSHMANHOSPITAL6@GMAIL.COM
Ayushman Hospital,"4,Sai Bagh Colony",Madhya Pradesh,Indore,453001,8871918208,AYUSHMANHOSPITALBETMA@GMAIL.COM
Ayushman Hospital,"Ward No - 22, ",Madhya Pradesh,Balaghat,481001,241070,DR.BMSCRITI@YAHOO.COM
Ayushman Hospital And Health Services,"Elephanta lanes sector-10, Dwarka",Delhi,New Delhi,110045,9891555523,TPA.AHHS@GMAIL.COM
Ayushman Hospital And Trauma Centre,"J 25/59, Alaipura, G.T. Road",Uttar Pradesh,Varanasi,221001,2214277,ilovearthroscopy@gmail.com
Ayushman Hospital And Trauma Centre,"Nh-8, Delhi-Jaipur Highway, Hero Honda Chowk",Haryana,Gurgaon,122001,0124-4035971,ayushmanhospital-ggn@gmail.com
